ExamID,Title,UserName,IPAddress,Browser,EntranceTime,ExamEndTime,FinalGrade
3289,سیستماتیک گیاهی 3,s971303113,93.110.95.248,Chrome 90.0,2021-05-12 17:00:11.403,2021-05-12 17:35:01.907,17.00
3289,سیستماتیک گیاهی 3,s971303114,5.124.42.207,Chrome 86.0,2021-05-12 17:00:41.513,2021-05-12 17:33:05.713,14.70
3289,سیستماتیک گیاهی 3,s971303115,151.246.201.132,Chrome 90.0,2021-05-12 17:00:05.963,2021-05-12 17:29:16.057,16.80
3289,سیستماتیک گیاهی 3,s971303118,86.57.70.177,Chrome 89.0,2021-05-12 17:00:18.480,2021-05-12 17:34:10.950,14.60
3289,سیستماتیک گیاهی 3,s971303119,5.124.189.248,Chrome 90.0,2021-05-12 17:00:23.200,2021-05-12 17:35:26.907,18.70
3289,سیستماتیک گیاهی 3,s971303120,5.124.173.148,Chrome 90.0,2021-05-12 17:00:15.933,2021-05-12 17:39:32.547,17.20
3289,سیستماتیک گیاهی 3,s971303121,158.58.10.64,Chrome 87.0,2021-05-12 17:00:06.603,2021-05-12 17:33:45.590,15.30
3289,سیستماتیک گیاهی 3,s971303123,5.250.106.36,Chrome 81.0,2021-05-12 17:00:15.433,2021-05-12 17:34:19.857,15.30
3289,سیستماتیک گیاهی 3,s971303129,178.131.184.244,Chrome 90.0,2021-05-12 17:00:09.997,2021-05-12 17:35:26.737,17.20
3289,سیستماتیک گیاهی 3,s971303137,5.123.177.1,Chrome 83.0,2021-05-12 17:00:25.073,2021-05-12 17:30:20.520,13.40
3289,سیستماتیک گیاهی 3,s971303138,89.199.199.183,Chrome 89.0,2021-05-12 17:00:55.793,2021-05-12 17:30:41.037,14.30
3289,سیستماتیک گیاهی 3,t13277,NULL,NULL,2021-06-23 08:50:35.977,NULL,0.00
3289,سیستماتیک گیاهی 3,s971303901,158.58.45.178,Chrome 90.0,2021-05-12 17:00:32.560,2021-05-12 17:34:53.487,13.80
4662,Eco Lab Exam G1,s971303104,77.42.49.129,Chrome 91.0,2021-06-06 09:11:07.747,2021-06-06 10:08:52.693,16.50
4662,Eco Lab Exam G1,s971303105,NULL,NULL,NULL,NULL,17.50
4662,Eco Lab Exam G1,s971303109,5.250.99.57,Chrome 91.0,2021-06-06 09:11:16.827,2021-06-06 09:49:41.883,16.50
4662,Eco Lab Exam G1,s971303110,93.110.231.229,Chrome 91.0,2021-06-06 09:11:14.967,2021-06-06 09:52:10.310,16.50
4662,Eco Lab Exam G1,s971303115,151.247.65.98,Chrome 91.0,2021-06-06 09:10:05.800,2021-06-06 10:08:14.463,20.00
4662,Eco Lab Exam G1,s971303119,5.124.194.218,Chrome 90.0,2021-06-06 09:10:05.643,2021-06-06 10:07:28.987,19.00
4662,Eco Lab Exam G1,s971303118,85.239.216.235,Chrome 89.0,2021-06-06 09:10:37.430,2021-06-06 09:57:14.967,20.00
4662,Eco Lab Exam G1,s971303121,158.58.78.147,Chrome 90.0,2021-06-06 09:10:38.193,2021-06-06 09:57:15.030,20.00
4662,Eco Lab Exam G1,s971303125,158.58.35.62,Chrome 90.0,2021-06-06 09:55:30.463,NULL,14.00
4662,Eco Lab Exam G1,s971303123,164.138.171.247,Chrome 81.0,2021-06-06 09:11:01.820,2021-06-06 09:50:50.443,19.00
4696,متون تخصصی گیاهی,t13277,NULL,NULL,2021-06-23 08:38:55.100,NULL,0.00
4696,متون تخصصی گیاهی,s971303138,31.2.193.14,Chrome 90.0,2021-06-21 10:30:45.647,NULL,16.50
4696,متون تخصصی گیاهی,s971303125,5.124.205.132,Chrome 91.0,2021-06-21 10:30:22.913,2021-06-21 11:46:25.857,12.00
4696,متون تخصصی گیاهی,s971303123,5.22.65.36,Chrome 81.0,2021-06-21 10:30:12.957,NULL,17.00
4696,متون تخصصی گیاهی,s971303126,158.58.118.103,Chrome 91.0,2021-06-21 10:30:42.617,2021-06-21 10:54:26.583,10.00
4696,متون تخصصی گیاهی,s971303129,5.22.30.121,Chrome 91.0,2021-06-21 10:30:27.630,2021-06-21 10:35:56.803,19.50
4696,متون تخصصی گیاهی,s971303137,5.124.217.78,Chrome 91.0,2021-06-21 10:31:12.370,NULL,15.25
4696,متون تخصصی گیاهی,s971303121,5.250.85.80,Chrome 90.0,2021-06-21 10:30:10.067,2021-06-21 10:38:10.100,16.75
4696,متون تخصصی گیاهی,s971303120,2.184.128.211,Chrome 91.0,2021-06-21 10:30:17.973,2021-06-21 10:36:01.290,18.25
4696,متون تخصصی گیاهی,s971303119,5.124.187.154,Chrome 89.0,2021-06-21 10:30:21.600,NULL,19.25
4696,متون تخصصی گیاهی,s971303118,86.57.112.151,Chrome 81.0,2021-06-21 10:30:16.100,2021-06-21 10:35:19.113,17.00
4696,متون تخصصی گیاهی,s971303115,151.247.50.236,Chrome 91.0,2021-06-21 10:30:22.913,2021-06-21 10:45:35.833,17.00
4696,متون تخصصی گیاهی,s971303114,5.218.191.34,Chrome 83.0,2021-06-21 10:30:20.113,2021-06-21 10:34:20.727,16.25
4696,متون تخصصی گیاهی,s971303113,5.218.144.119,Chrome 90.0,2021-06-21 10:30:12.193,2021-06-21 10:30:59.667,17.25
4696,متون تخصصی گیاهی,s971303110,93.110.160.40,Chrome 91.0,2021-06-21 10:31:35.297,2021-06-21 10:36:13.547,16.50
4696,متون تخصصی گیاهی,s971303104,77.42.33.43,Chrome 91.0,2021-06-21 10:30:08.300,NULL,15.00
4696,متون تخصصی گیاهی,s971303103,37.254.211.144,Chrome 91.0,2021-06-21 10:30:44.350,2021-06-21 10:46:35.637,14.00
4696,متون تخصصی گیاهی,s961303121,188.215.207.240,Chrome 91.0,2021-06-21 10:30:18.473,2021-06-21 10:40:15.517,13.00
4696,متون تخصصی گیاهی,s971303105,5.123.104.189,Chrome 91.0,2021-06-21 10:30:31.240,2021-06-21 10:31:57.580,16.00
4696,متون تخصصی گیاهی,s971303107,93.110.218.146,Chrome 90.0,2021-06-21 10:30:16.707,2021-06-21 10:43:48.307,17.50
4696,متون تخصصی گیاهی,s971303106,37.254.176.7,Firefox 90.0,2021-06-21 10:30:10.270,2021-06-21 10:43:14.570,17.75
4696,متون تخصصی گیاهی,s971303109,188.215.204.23,Chrome 91.0,2021-06-21 10:30:03.550,2021-06-21 10:41:25.087,14.50
4696,متون تخصصی گیاهی,s971303108,5.218.160.178,Chrome 83.0,2021-06-21 10:30:23.537,2021-06-21 10:44:45.300,15.25
5413,ژنتیک مولکولی,s971303108,NULL,NULL,NULL,NULL,15.00
5413,ژنتیک مولکولی,s971303107,5.218.213.200,Chrome 90.0,2021-06-15 08:30:05.083,2021-06-15 08:56:23.840,14.00
5413,ژنتیک مولکولی,s971303109,NULL,NULL,NULL,NULL,13.50
5413,ژنتیک مولکولی,s971303106,37.254.156.29,Firefox 90.0,2021-06-15 08:30:10.473,2021-06-15 08:56:33.707,14.00
5413,ژنتیک مولکولی,s971303105,31.7.119.91,Chrome 91.0,2021-06-15 08:30:17.490,2021-06-15 08:44:07.277,20.00
5413,ژنتیک مولکولی,s961303121,188.215.193.173,Chrome 91.0,2021-06-15 08:31:19.370,NULL,14.00
5413,ژنتیک مولکولی,s971303103,5.75.50.184,Chrome 91.0,2021-06-15 08:30:24.540,2021-06-15 08:49:34.193,19.00
5413,ژنتیک مولکولی,s971303104,46.224.191.240,Chrome 91.0,2021-06-15 08:30:54.697,2021-06-15 08:57:02.710,15.00
5413,ژنتیک مولکولی,s971303110,5.218.216.128,Chrome 87.0,2021-06-15 08:31:03.167,2021-06-15 08:56:01.010,12.00
5413,ژنتیک مولکولی,s971303113,5.219.185.193,Chrome 91.0,2021-06-15 08:30:13.457,2021-06-15 08:54:09.370,17.00
5413,ژنتیک مولکولی,s971303114,NULL,NULL,NULL,NULL,12.75
5413,ژنتیک مولکولی,s971303118,164.138.178.25,Chrome 89.0,2021-06-15 08:30:20.713,2021-06-15 08:55:42.383,20.00
5413,ژنتیک مولکولی,s971303115,151.246.192.100,Chrome 91.0,2021-06-15 08:30:11.690,2021-06-15 08:57:44.710,16.00
5413,ژنتیک مولکولی,s971303119,5.123.177.234,Chrome 91.0,2021-06-15 08:30:26.900,2021-06-15 08:53:31.320,20.00
5413,ژنتیک مولکولی,s971303120,5.123.118.245,Chrome 46.0,2021-06-15 08:30:22.103,2021-06-15 08:54:39.403,17.00
5413,ژنتیک مولکولی,s971303137,NULL,NULL,NULL,NULL,13.00
5413,ژنتیک مولکولی,s971303129,93.110.181.253,Chrome 91.0,2021-06-15 08:30:13.393,2021-06-15 08:56:30.053,14.00
5413,ژنتیک مولکولی,s971303123,93.110.192.152,Chrome 81.0,2021-06-15 08:30:10.677,2021-06-15 08:56:16.403,20.00
5413,ژنتیک مولکولی,s971303121,69.194.93.217,Chrome 90.0,2021-06-15 08:30:12.660,2021-06-15 08:57:02.007,19.00
5413,ژنتیک مولکولی,s971303125,5.124.205.132,Chrome 91.0,2021-06-15 08:30:31.603,2021-06-15 08:53:45.373,17.00
5413,ژنتیک مولکولی,s971303138,NULL,NULL,NULL,NULL,16.50
5413,ژنتیک مولکولی,s971303901,NULL,NULL,NULL,NULL,11.50
5413,ژنتیک مولکولی,t1415,NULL,NULL,2021-06-16 07:41:54.907,NULL,0.00
6028,پايان ترم فيزيولوژي گياهي 3,t1646,NULL,NULL,2021-06-23 08:21:59.947,NULL,0.00
6028,پايان ترم فيزيولوژي گياهي 3,s971303901,5.72.123.101,Chrome 91.0,2021-06-23 08:32:06.877,2021-06-23 08:59:43.127,16.00
6028,پايان ترم فيزيولوژي گياهي 3,s971303407,5.124.91.138,Chrome 91.0,2021-06-23 08:31:41.547,2021-06-23 08:59:43.657,0.00
6028,پايان ترم فيزيولوژي گياهي 3,s971303137,5.124.164.231,Chrome 91.0,2021-06-23 08:30:52.580,2021-06-23 08:56:59.493,13.70
6028,پايان ترم فيزيولوژي گياهي 3,s971303138,89.199.250.236,Chrome 89.0,2021-06-23 08:31:37.090,2021-06-23 08:57:04.450,15.50
6028,پايان ترم فيزيولوژي گياهي 3,s971303125,5.123.49.215,Chrome 91.0,2021-06-23 08:30:20.203,2021-06-23 08:58:11.147,14.00
6028,پايان ترم فيزيولوژي گياهي 3,s971303121,5.22.3.205,Chrome 90.0,2021-06-23 08:30:04.437,2021-06-23 08:56:49.223,17.30
6028,پايان ترم فيزيولوژي گياهي 3,s971303123,5.218.34.23,Chrome 81.0,2021-06-23 08:30:13.767,2021-06-23 08:56:02.710,17.00
6028,پايان ترم فيزيولوژي گياهي 3,s971303129,5.22.126.224,Chrome 91.0,2021-06-23 08:30:35.877,2021-06-23 09:00:12.073,17.11
6028,پايان ترم فيزيولوژي گياهي 3,s971303120,2.184.136.37,Chrome 46.0,2021-06-23 08:30:41.517,2021-06-23 08:59:31.730,16.30
6028,پايان ترم فيزيولوژي گياهي 3,s971303119,5.124.142.208,Chrome 91.0,2021-06-23 08:30:13.313,2021-06-23 08:55:50.490,18.00
6028,پايان ترم فيزيولوژي گياهي 3,s971303115,151.247.64.101,Chrome 91.0,2021-06-23 08:30:17.283,2021-06-23 08:58:43.603,17.50
6028,پايان ترم فيزيولوژي گياهي 3,s971303118,164.138.131.33,Chrome 89.0,2021-06-23 08:30:58.567,2021-06-23 08:56:50.707,17.61
6028,پايان ترم فيزيولوژي گياهي 3,s971303114,5.218.37.40,Chrome 83.0,2021-06-23 08:30:15.517,2021-06-23 08:57:10.670,14.30
6028,پايان ترم فيزيولوژي گياهي 3,s971303113,93.110.97.63,Chrome 90.0,2021-06-23 08:30:06.563,2021-06-23 08:53:35.797,17.70
6028,پايان ترم فيزيولوژي گياهي 3,s971303110,93.110.255.110,Chrome 91.0,2021-06-23 08:31:00.237,2021-06-23 08:59:21.080,15.00
6028,پايان ترم فيزيولوژي گياهي 3,s971303109,2.184.146.210,Chrome 91.0,2021-06-23 08:30:39.063,2021-06-23 08:59:57.697,14.50
6028,پايان ترم فيزيولوژي گياهي 3,s971303104,46.224.187.86,Chrome 91.0,2021-06-23 08:30:08.280,2021-06-23 08:59:46.940,13.50
6028,پايان ترم فيزيولوژي گياهي 3,s971303103,37.254.154.33,Chrome 91.0,2021-06-23 08:30:46.237,2021-06-23 08:59:11.187,16.00
6028,پايان ترم فيزيولوژي گياهي 3,s961303121,188.215.206.232,Chrome 81.0,2021-06-23 08:30:27.203,2021-06-23 09:00:31.923,15.50
6028,پايان ترم فيزيولوژي گياهي 3,s961303107,130.255.253.123,Chrome 87.0,2021-06-23 08:30:11.047,2021-06-23 08:50:09.913,16.50
6028,پايان ترم فيزيولوژي گياهي 3,s971303105,31.7.119.49,Chrome 91.0,2021-06-23 08:32:10.690,2021-06-23 08:55:29.153,17.00
6028,پايان ترم فيزيولوژي گياهي 3,s971303106,5.75.77.98,Firefox 90.0,2021-06-23 08:30:05.483,2021-06-23 08:57:59.053,17.11
6028,پايان ترم فيزيولوژي گياهي 3,s971303108,5.218.218.90,Chrome 83.0,2021-06-23 08:30:13.983,2021-06-23 08:59:35.247,13.50
6028,پايان ترم فيزيولوژي گياهي 3,s971303107,93.110.130.64,Chrome 90.0,2021-06-23 08:30:23.580,2021-06-23 09:00:03.950,17.00
6195,گیاهان دارویی لیسانس,t13525,NULL,NULL,2021-06-24 22:27:02.370,NULL,0.00
6195,گیاهان دارویی لیسانس,s971303901,89.32.104.171,Chrome 88.0,2021-06-27 10:30:15.983,2021-06-27 11:19:08.030,14.50
6195,گیاهان دارویی لیسانس,s971303123,93.110.104.85,Chrome 81.0,2021-06-27 10:31:13.237,2021-06-27 11:19:35.127,16.00
6195,گیاهان دارویی لیسانس,s971303129,158.58.60.62,Chrome 91.0,2021-06-27 10:30:14.093,2021-06-27 11:15:20.697,16.50
6195,گیاهان دارویی لیسانس,s971303121,5.218.29.199,Chrome 91.0,2021-06-27 10:31:14.503,2021-06-27 11:20:04.927,14.00
6195,گیاهان دارویی لیسانس,s971303119,5.123.141.121,Chrome 87.0,2021-06-27 10:31:51.780,2021-06-27 11:13:03.963,16.50
6195,گیاهان دارویی لیسانس,s971303120,188.215.217.52,Chrome 91.0,2021-06-27 10:30:08.890,2021-06-27 11:18:23.463,15.50
6195,گیاهان دارویی لیسانس,s971303118,86.57.73.98,Chrome 89.0,2021-06-27 10:31:21.677,2021-06-27 11:20:12.803,14.50
6195,گیاهان دارویی لیسانس,s971303115,31.7.117.23,Chrome 91.0,2021-06-27 10:30:06.593,2021-06-27 11:18:32.133,16.50
6195,گیاهان دارویی لیسانس,s971303114,5.123.92.100,Chrome 90.0,2021-06-27 10:30:24.420,2021-06-27 11:19:32.737,14.00
6195,گیاهان دارویی لیسانس,s971303113,37.255.139.194,Chrome 91.0,2021-06-27 10:30:08.733,2021-06-27 11:16:28.377,17.50
6195,گیاهان دارویی لیسانس,s971303110,93.110.147.133,Chrome 91.0,2021-06-27 10:31:44.183,2021-06-27 11:18:34.667,15.50
6195,گیاهان دارویی لیسانس,s971303104,46.225.163.197,Chrome 91.0,2021-06-27 10:30:03.827,2021-06-27 11:15:08.447,16.50
6195,گیاهان دارویی لیسانس,s961303121,2.184.147.147,Chrome 91.0,2021-06-27 10:30:15.327,2021-06-27 11:20:29.497,15.00
6195,گیاهان دارویی لیسانس,s971303103,37.254.121.220,Chrome 91.0,2021-06-27 10:31:19.707,2021-06-27 11:19:34.393,15.50
6195,گیاهان دارویی لیسانس,s971303105,31.7.114.85,Chrome 91.0,2021-06-27 10:30:20.093,2021-06-27 11:18:19.010,11.50
6195,گیاهان دارویی لیسانس,s971303106,37.254.57.191,Firefox 90.0,2021-06-27 10:30:07.343,2021-06-27 11:17:17.857,16.50
6195,گیاهان دارویی لیسانس,s971303107,5.22.94.140,Chrome 91.0,2021-06-27 10:30:06.920,2021-06-27 11:18:36.243,17.00
6195,گیاهان دارویی لیسانس,s971303109,151.234.195.64,Chrome 91.0,2021-06-27 10:31:17.520,2021-06-27 11:19:53.717,15.00
6195,گیاهان دارویی لیسانس,s971303108,5.22.79.170,Chrome 83.0,2021-06-27 10:30:47.987,2021-06-27 11:18:59.780,14.50
6296,Ecol-BSc-992-Exam Final,s971303107,130.255.255.159,Chrome 91.0,2021-06-26 10:30:39.127,2021-06-26 11:28:04.520,19.50
6296,Ecol-BSc-992-Exam Final,s971303106,37.254.57.191,Firefox 90.0,2021-06-26 10:30:05.077,2021-06-26 11:26:33.500,19.50
6296,Ecol-BSc-992-Exam Final,s971303105,31.7.117.15,Chrome 91.0,2021-06-26 10:30:09.157,2021-06-26 11:25:38.513,19.50
6296,Ecol-BSc-992-Exam Final,s971303104,46.224.172.234,Chrome 91.0,2021-06-26 10:30:19.220,2021-06-26 11:29:52.853,14.00
6296,Ecol-BSc-992-Exam Final,s971303103,37.254.58.29,Chrome 91.0,2021-06-26 10:32:02.300,2021-06-26 11:28:53.073,15.50
6296,Ecol-BSc-992-Exam Final,s971303109,46.100.253.190,Chrome 91.0,2021-06-26 10:30:41.690,2021-06-26 11:29:17.083,14.50
6296,Ecol-BSc-992-Exam Final,s971303113,93.110.131.113,Chrome 90.0,2021-06-26 10:30:06.327,2021-06-26 11:20:27.697,19.50
6296,Ecol-BSc-992-Exam Final,s971303110,5.22.70.48,Chrome 91.0,2021-06-26 10:30:29.593,2021-06-26 11:27:13.243,15.00
6296,Ecol-BSc-992-Exam Final,s971303114,5.124.90.12,Chrome 80.0,2021-06-26 10:32:19.933,2021-06-26 11:28:18.020,15.50
6296,Ecol-BSc-992-Exam Final,s971303115,151.246.207.203,Chrome 91.0,2021-06-26 10:30:07.437,2021-06-26 11:24:22.680,19.00
6296,Ecol-BSc-992-Exam Final,s971303118,5.22.109.23,Chrome 81.0,2021-06-26 10:30:29.890,2021-06-26 11:39:43.540,15.50
6296,Ecol-BSc-992-Exam Final,s971303119,5.123.136.111,Chrome 89.0,2021-06-26 10:30:11.390,2021-06-26 11:35:51.040,19.00
6296,Ecol-BSc-992-Exam Final,s971303120,5.124.42.79,Chrome 90.0,2021-06-26 10:30:11.140,2021-06-26 11:28:32.680,19.50
6296,Ecol-BSc-992-Exam Final,s971303123,5.250.106.149,Chrome 81.0,2021-06-26 10:32:26.150,2021-06-26 11:36:55.687,16.00
6296,Ecol-BSc-992-Exam Final,s971303129,158.58.95.32,Chrome 91.0,2021-06-26 10:30:15.313,2021-06-26 11:26:59.397,19.50
6296,Ecol-BSc-992-Exam Final,s971303121,5.250.79.127,Chrome 90.0,2021-06-26 10:30:19.970,2021-06-26 11:30:27.597,16.00
6296,Ecol-BSc-992-Exam Final,s971303901,89.47.71.184,Chrome 88.0,2021-06-26 10:30:35.847,2021-06-26 11:28:51.340,15.50
6296,Ecol-BSc-992-Exam Final,s971303138,5.52.122.119,Chrome 90.0,2021-06-26 10:30:34.423,2021-06-26 11:29:29.007,15.50
6296,Ecol-BSc-992-Exam Final,s971303137,5.52.122.119,Chrome 90.0,2021-06-26 10:30:25.673,2021-06-26 11:30:47.037,15.50
