ExamID,Title,UserName,IPAddress,Browser,EntranceTime,ExamEndTime,FinalGrade
6168,متون تخصصی 1400,s971302122,5.134.146.80,Chrome 70.0,2021-06-26 10:32:34.233,2021-06-26 10:59:01.240,9.00
6168,متون تخصصی 1400,s971302501,5.22.105.22,Chrome 90.0,2021-06-26 10:30:07.703,2021-06-26 10:51:29.177,10.00
6168,متون تخصصی 1400,s971302108,93.110.185.178,Firefox 90.0,2021-06-26 10:31:52.003,2021-06-26 10:57:50.340,8.00
6168,متون تخصصی 1400,s971302123,151.247.48.253,Chrome 87.0,2021-06-26 10:30:09.843,2021-06-26 10:53:53.397,10.00
6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,s971302114,178.239.154.130,Firefox 89.0,2021-07-04 11:00:15.387,2021-07-04 11:22:16.737,8.00
6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,s961302126,151.247.70.237,Chrome 91.0,2021-07-04 11:00:16.983,2021-07-04 11:21:31.537,14.00
6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,s971302117,31.7.114.31,Chrome 91.0,2021-07-04 11:00:12.530,2021-07-04 11:22:14.973,14.00
6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,s971302113,5.214.144.88,Chrome 91.0,2021-07-04 11:00:05.307,2021-07-04 11:22:06.687,12.00
6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,s971302125,79.127.92.229,Chrome 81.0,2021-07-04 11:01:14.900,2021-07-04 11:22:17.690,10.00
6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,s971302127,NULL,NULL,NULL,NULL,0.00
6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,s971302107,188.215.210.223,Chrome 91.0,2021-07-04 11:00:07.277,2021-07-04 11:21:57.683,11.00
6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,s971302129,151.247.70.237,Chrome 87.0,2021-07-04 11:00:08.760,2021-07-04 11:21:47.993,14.00
6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,s971302102,5.218.96.253,Chrome 89.0,2021-07-04 11:00:04.620,2021-07-04 11:21:37.770,14.00
6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,s971302122,5.62.210.190,Chrome 91.0,2021-07-04 11:01:21.247,2021-07-04 11:22:23.960,10.00
6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,s971302108,69.194.100.157,Firefox 90.0,2021-07-04 11:01:32.377,2021-07-04 11:22:11.050,10.00
6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,s971302123,37.255.152.49,Chrome 87.0,2021-07-04 11:00:08.073,2021-07-04 11:21:48.710,14.00
